ad_link,make_model_link,download_date_time,car_make,id1,car_model,id2,link
https://suchen.mobile.de/fahrzeuge/details.html?id=332193089&damageUnrepaired=NO_DAMAGE_UNREPAIRED&isSearchRequest=true&makeModelVariant1.makeId=17200&makeModelVariant1.modelId=263&pageNumber=1&ref=quickSearch&scopeId=C&sfmr=false&action=topOfPage&top=1:1&searchId=bdc33433-1755-8331-87cc-a6e09c01ea8f,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=17200;263&ref=quickSearch&sfmr=false&vc=Car,20220117_162448,Mercedes-Benz,17200,CLS 400 Shooting Brake,263,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=17200;263&ref=quickSearch&sfmr=false&vc=Car
https://suchen.mobile.de/fahrzeuge/details.html?id=328677111&damageUnrepaired=NO_DAMAGE_UNREPAIRED&isSearchRequest=true&makeModelVariant1.makeId=17200&makeModelVariant1.modelId=263&pageNumber=1&ref=quickSearch&scopeId=C&sfmr=false&fnai=prev&searchId=bdc33433-1755-8331-87cc-a6e09c01ea8f,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=17200;263&ref=quickSearch&sfmr=false&vc=Car,20220117_162448,Mercedes-Benz,17200,CLS 400 Shooting Brake,263,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=17200;263&ref=quickSearch&sfmr=false&vc=Car
https://suchen.mobile.de/fahrzeuge/details.html?id=333980375&damageUnrepaired=NO_DAMAGE_UNREPAIRED&isSearchRequest=true&makeModelVariant1.makeId=17200&makeModelVariant1.modelId=263&pageNumber=1&ref=quickSearch&scopeId=C&sfmr=false&searchId=bdc33433-1755-8331-87cc-a6e09c01ea8f,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=17200;263&ref=quickSearch&sfmr=false&vc=Car,20220117_162448,Mercedes-Benz,17200,CLS 400 Shooting Brake,263,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=17200;263&ref=quickSearch&sfmr=false&vc=Car
https://suchen.mobile.de/fahrzeuge/details.html?id=337759388&damageUnrepaired=NO_DAMAGE_UNREPAIRED&isSearchRequest=true&makeModelVariant1.makeId=17200&makeModelVariant1.modelId=263&pageNumber=1&ref=quickSearch&scopeId=C&sfmr=false&searchId=bdc33433-1755-8331-87cc-a6e09c01ea8f,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=17200;263&ref=quickSearch&sfmr=false&vc=Car,20220117_162448,Mercedes-Benz,17200,CLS 400 Shooting Brake,263,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=17200;263&ref=quickSearch&sfmr=false&vc=Car
https://suchen.mobile.de/fahrzeuge/details.html?id=337759388&damageUnrepaired=NO_DAMAGE_UNREPAIRED&isSearchRequest=true&makeModelVariant1.makeId=17200&makeModelVariant1.modelId=263&pageNumber=1&ref=quickSearch&scopeId=C&sfmr=false&action=topInCategory&searchId=bdc33433-1755-8331-87cc-a6e09c01ea8f,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=17200;263&ref=quickSearch&sfmr=false&vc=Car,20220117_162448,Mercedes-Benz,17200,CLS 400 Shooting Brake,263,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=17200;263&ref=quickSearch&sfmr=false&vc=Car
https://suchen.mobile.de/fahrzeuge/details.html?id=332277449&damageUnrepaired=NO_DAMAGE_UNREPAIRED&isSearchRequest=true&makeModelVariant1.makeId=17200&makeModelVariant1.modelId=263&pageNumber=1&ref=quickSearch&scopeId=C&sfmr=false&action=topInCategory&searchId=bdc33433-1755-8331-87cc-a6e09c01ea8f,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=17200;263&ref=quickSearch&sfmr=false&vc=Car,20220117_162448,Mercedes-Benz,17200,CLS 400 Shooting Brake,263,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=17200;263&ref=quickSearch&sfmr=false&vc=Car
https://suchen.mobile.de/fahrzeuge/details.html?id=332193089&damageUnrepaired=NO_DAMAGE_UNREPAIRED&isSearchRequest=true&makeModelVariant1.makeId=17200&makeModelVariant1.modelId=263&pageNumber=1&ref=quickSearch&scopeId=C&sfmr=false&action=topInCategory&searchId=bdc33433-1755-8331-87cc-a6e09c01ea8f,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=17200;263&ref=quickSearch&sfmr=false&vc=Car,20220117_162448,Mercedes-Benz,17200,CLS 400 Shooting Brake,263,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=17200;263&ref=quickSearch&sfmr=false&vc=Car
https://suchen.mobile.de/fahrzeuge/details.html?id=335990025&damageUnrepaired=NO_DAMAGE_UNREPAIRED&isSearchRequest=true&makeModelVariant1.makeId=17200&makeModelVariant1.modelId=263&pageNumber=1&ref=quickSearch&scopeId=C&sfmr=false&searchId=bdc33433-1755-8331-87cc-a6e09c01ea8f,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=17200;263&ref=quickSearch&sfmr=false&vc=Car,20220117_162448,Mercedes-Benz,17200,CLS 400 Shooting Brake,263,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=17200;263&ref=quickSearch&sfmr=false&vc=Car
https://suchen.mobile.de/fahrzeuge/details.html?id=336924664&damageUnrepaired=NO_DAMAGE_UNREPAIRED&isSearchRequest=true&makeModelVariant1.makeId=17200&makeModelVariant1.modelId=263&pageNumber=1&ref=quickSearch&scopeId=C&sfmr=false&searchId=bdc33433-1755-8331-87cc-a6e09c01ea8f,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=17200;263&ref=quickSearch&sfmr=false&vc=Car,20220117_162448,Mercedes-Benz,17200,CLS 400 Shooting Brake,263,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=17200;263&ref=quickSearch&sfmr=false&vc=Car
https://suchen.mobile.de/fahrzeuge/details.html?id=337578544&damageUnrepaired=NO_DAMAGE_UNREPAIRED&isSearchRequest=true&makeModelVariant1.makeId=17200&makeModelVariant1.modelId=263&pageNumber=1&ref=quickSearch&scopeId=C&sfmr=false&searchId=bdc33433-1755-8331-87cc-a6e09c01ea8f,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=17200;263&ref=quickSearch&sfmr=false&vc=Car,20220117_162448,Mercedes-Benz,17200,CLS 400 Shooting Brake,263,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=17200;263&ref=quickSearch&sfmr=false&vc=Car
