ad_link,make_model_link,download_date_time,car_make,id1,car_model,id2,link
https://suchen.mobile.de/fahrzeuge/details.html?id=316821999&damageUnrepaired=NO_DAMAGE_UNREPAIRED&isSearchRequest=true&makeModelVariant1.makeId=5600&makeModelVariant1.modelId=30&pageNumber=1&ref=quickSearch&scopeId=C&sfmr=false&action=topOfPage&top=1:1&searchId=50aab705-06ac-df7d-dbb8-3eeba69ab39d,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=5600;30&ref=quickSearch&sfmr=false&vc=Car,20220117_162756,Chevrolet,5600,Matiz,30,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=5600;30&ref=quickSearch&sfmr=false&vc=Car
https://suchen.mobile.de/fahrzeuge/details.html?id=329590594&damageUnrepaired=NO_DAMAGE_UNREPAIRED&isSearchRequest=true&makeModelVariant1.makeId=5600&makeModelVariant1.modelId=30&pageNumber=1&ref=quickSearch&scopeId=C&sfmr=false&fnai=prev&searchId=50aab705-06ac-df7d-dbb8-3eeba69ab39d,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=5600;30&ref=quickSearch&sfmr=false&vc=Car,20220117_162756,Chevrolet,5600,Matiz,30,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=5600;30&ref=quickSearch&sfmr=false&vc=Car
https://suchen.mobile.de/fahrzeuge/details.html?id=336916894&damageUnrepaired=NO_DAMAGE_UNREPAIRED&isSearchRequest=true&makeModelVariant1.makeId=5600&makeModelVariant1.modelId=30&pageNumber=1&ref=quickSearch&scopeId=C&sfmr=false&searchId=50aab705-06ac-df7d-dbb8-3eeba69ab39d,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=5600;30&ref=quickSearch&sfmr=false&vc=Car,20220117_162756,Chevrolet,5600,Matiz,30,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=5600;30&ref=quickSearch&sfmr=false&vc=Car
https://suchen.mobile.de/fahrzeuge/details.html?id=337000656&damageUnrepaired=NO_DAMAGE_UNREPAIRED&isSearchRequest=true&makeModelVariant1.makeId=5600&makeModelVariant1.modelId=30&pageNumber=1&ref=quickSearch&scopeId=C&sfmr=false&searchId=50aab705-06ac-df7d-dbb8-3eeba69ab39d,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=5600;30&ref=quickSearch&sfmr=false&vc=Car,20220117_162756,Chevrolet,5600,Matiz,30,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=5600;30&ref=quickSearch&sfmr=false&vc=Car
https://suchen.mobile.de/fahrzeuge/details.html?id=321063638&damageUnrepaired=NO_DAMAGE_UNREPAIRED&isSearchRequest=true&makeModelVariant1.makeId=5600&makeModelVariant1.modelId=30&pageNumber=1&ref=quickSearch&scopeId=C&sfmr=false&action=topInCategory&searchId=50aab705-06ac-df7d-dbb8-3eeba69ab39d,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=5600;30&ref=quickSearch&sfmr=false&vc=Car,20220117_162756,Chevrolet,5600,Matiz,30,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=5600;30&ref=quickSearch&sfmr=false&vc=Car
https://suchen.mobile.de/fahrzeuge/details.html?id=336231607&damageUnrepaired=NO_DAMAGE_UNREPAIRED&isSearchRequest=true&makeModelVariant1.makeId=5600&makeModelVariant1.modelId=30&pageNumber=1&ref=quickSearch&scopeId=C&sfmr=false&action=topInCategory&searchId=50aab705-06ac-df7d-dbb8-3eeba69ab39d,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=5600;30&ref=quickSearch&sfmr=false&vc=Car,20220117_162756,Chevrolet,5600,Matiz,30,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=5600;30&ref=quickSearch&sfmr=false&vc=Car
https://suchen.mobile.de/fahrzeuge/details.html?id=332047979&damageUnrepaired=NO_DAMAGE_UNREPAIRED&isSearchRequest=true&makeModelVariant1.makeId=5600&makeModelVariant1.modelId=30&pageNumber=1&ref=quickSearch&scopeId=C&sfmr=false&action=topInCategory&searchId=50aab705-06ac-df7d-dbb8-3eeba69ab39d,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=5600;30&ref=quickSearch&sfmr=false&vc=Car,20220117_162756,Chevrolet,5600,Matiz,30,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=5600;30&ref=quickSearch&sfmr=false&vc=Car
https://suchen.mobile.de/fahrzeuge/details.html?id=336987445&damageUnrepaired=NO_DAMAGE_UNREPAIRED&isSearchRequest=true&makeModelVariant1.makeId=5600&makeModelVariant1.modelId=30&pageNumber=1&ref=quickSearch&scopeId=C&sfmr=false&action=eyeCatcher&searchId=50aab705-06ac-df7d-dbb8-3eeba69ab39d,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=5600;30&ref=quickSearch&sfmr=false&vc=Car,20220117_162756,Chevrolet,5600,Matiz,30,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=5600;30&ref=quickSearch&sfmr=false&vc=Car
https://suchen.mobile.de/fahrzeuge/details.html?id=328675049&damageUnrepaired=NO_DAMAGE_UNREPAIRED&isSearchRequest=true&makeModelVariant1.makeId=5600&makeModelVariant1.modelId=30&pageNumber=1&ref=quickSearch&scopeId=C&sfmr=false&searchId=50aab705-06ac-df7d-dbb8-3eeba69ab39d,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=5600;30&ref=quickSearch&sfmr=false&vc=Car,20220117_162756,Chevrolet,5600,Matiz,30,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=5600;30&ref=quickSearch&sfmr=false&vc=Car
https://suchen.mobile.de/fahrzeuge/details.html?id=337605606&damageUnrepaired=NO_DAMAGE_UNREPAIRED&isSearchRequest=true&makeModelVariant1.makeId=5600&makeModelVariant1.modelId=30&pageNumber=1&ref=quickSearch&scopeId=C&sfmr=false&action=eyeCatcher&searchId=50aab705-06ac-df7d-dbb8-3eeba69ab39d,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=5600;30&ref=quickSearch&sfmr=false&vc=Car,20220117_162756,Chevrolet,5600,Matiz,30,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=5600;30&ref=quickSearch&sfmr=false&vc=Car
