ad_link,make_model_link,download_date_time,car_make,id1,car_model,id2,link
https://suchen.mobile.de/fahrzeuge/details.html?id=333583303&damageUnrepaired=NO_DAMAGE_UNREPAIRED&isSearchRequest=true&makeModelVariant1.makeId=9000&makeModelVariant1.modelId=23&pageNumber=1&ref=quickSearch&scopeId=C&sfmr=false&action=topOfPage&top=1:1&searchId=a23b779d-fe3f-e64e-b883-d0282659ece0,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=9000;23&ref=quickSearch&sfmr=false&vc=Car,20220117_183559,Ford,9000,Galaxy,23,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=9000;23&ref=quickSearch&sfmr=false&vc=Car
https://suchen.mobile.de/fahrzeuge/details.html?id=335996951&damageUnrepaired=NO_DAMAGE_UNREPAIRED&isSearchRequest=true&makeModelVariant1.makeId=9000&makeModelVariant1.modelId=23&pageNumber=1&ref=quickSearch&scopeId=C&sfmr=false&fnai=prev&searchId=a23b779d-fe3f-e64e-b883-d0282659ece0,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=9000;23&ref=quickSearch&sfmr=false&vc=Car,20220117_183559,Ford,9000,Galaxy,23,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=9000;23&ref=quickSearch&sfmr=false&vc=Car
https://suchen.mobile.de/fahrzeuge/details.html?id=335065731&damageUnrepaired=NO_DAMAGE_UNREPAIRED&isSearchRequest=true&makeModelVariant1.makeId=9000&makeModelVariant1.modelId=23&pageNumber=1&ref=quickSearch&scopeId=C&sfmr=false&searchId=a23b779d-fe3f-e64e-b883-d0282659ece0,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=9000;23&ref=quickSearch&sfmr=false&vc=Car,20220117_183559,Ford,9000,Galaxy,23,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=9000;23&ref=quickSearch&sfmr=false&vc=Car
https://suchen.mobile.de/fahrzeuge/details.html?id=336306277&damageUnrepaired=NO_DAMAGE_UNREPAIRED&isSearchRequest=true&makeModelVariant1.makeId=9000&makeModelVariant1.modelId=23&pageNumber=1&ref=quickSearch&scopeId=C&sfmr=false&searchId=a23b779d-fe3f-e64e-b883-d0282659ece0,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=9000;23&ref=quickSearch&sfmr=false&vc=Car,20220117_183559,Ford,9000,Galaxy,23,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=9000;23&ref=quickSearch&sfmr=false&vc=Car
https://suchen.mobile.de/fahrzeuge/details.html?id=337767727&damageUnrepaired=NO_DAMAGE_UNREPAIRED&isSearchRequest=true&makeModelVariant1.makeId=9000&makeModelVariant1.modelId=23&pageNumber=1&ref=quickSearch&scopeId=C&sfmr=false&action=topInCategory&searchId=a23b779d-fe3f-e64e-b883-d0282659ece0,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=9000;23&ref=quickSearch&sfmr=false&vc=Car,20220117_183559,Ford,9000,Galaxy,23,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=9000;23&ref=quickSearch&sfmr=false&vc=Car
https://suchen.mobile.de/fahrzeuge/details.html?id=335845394&damageUnrepaired=NO_DAMAGE_UNREPAIRED&isSearchRequest=true&makeModelVariant1.makeId=9000&makeModelVariant1.modelId=23&pageNumber=1&ref=quickSearch&scopeId=C&sfmr=false&action=topInCategory&searchId=a23b779d-fe3f-e64e-b883-d0282659ece0,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=9000;23&ref=quickSearch&sfmr=false&vc=Car,20220117_183559,Ford,9000,Galaxy,23,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=9000;23&ref=quickSearch&sfmr=false&vc=Car
https://suchen.mobile.de/fahrzeuge/details.html?id=337659448&damageUnrepaired=NO_DAMAGE_UNREPAIRED&isSearchRequest=true&makeModelVariant1.makeId=9000&makeModelVariant1.modelId=23&pageNumber=1&ref=quickSearch&scopeId=C&sfmr=false&action=topInCategory&searchId=a23b779d-fe3f-e64e-b883-d0282659ece0,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=9000;23&ref=quickSearch&sfmr=false&vc=Car,20220117_183559,Ford,9000,Galaxy,23,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=9000;23&ref=quickSearch&sfmr=false&vc=Car
https://suchen.mobile.de/fahrzeuge/details.html?id=332378222&damageUnrepaired=NO_DAMAGE_UNREPAIRED&isSearchRequest=true&makeModelVariant1.makeId=9000&makeModelVariant1.modelId=23&pageNumber=1&ref=quickSearch&scopeId=C&sfmr=false&searchId=a23b779d-fe3f-e64e-b883-d0282659ece0,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=9000;23&ref=quickSearch&sfmr=false&vc=Car,20220117_183559,Ford,9000,Galaxy,23,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=9000;23&ref=quickSearch&sfmr=false&vc=Car
https://suchen.mobile.de/fahrzeuge/details.html?id=331846446&damageUnrepaired=NO_DAMAGE_UNREPAIRED&isSearchRequest=true&makeModelVariant1.makeId=9000&makeModelVariant1.modelId=23&pageNumber=1&ref=quickSearch&scopeId=C&sfmr=false&searchId=a23b779d-fe3f-e64e-b883-d0282659ece0,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=9000;23&ref=quickSearch&sfmr=false&vc=Car,20220117_183559,Ford,9000,Galaxy,23,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=9000;23&ref=quickSearch&sfmr=false&vc=Car
https://suchen.mobile.de/fahrzeuge/details.html?id=337676588&damageUnrepaired=NO_DAMAGE_UNREPAIRED&isSearchRequest=true&makeModelVariant1.makeId=9000&makeModelVariant1.modelId=23&pageNumber=1&ref=quickSearch&scopeId=C&sfmr=false&action=eyeCatcher&searchId=a23b779d-fe3f-e64e-b883-d0282659ece0,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=9000;23&ref=quickSearch&sfmr=false&vc=Car,20220117_183559,Ford,9000,Galaxy,23,https://suchen.mobile.de/fahrzeuge/search.html?dam=0&isSearchRequest=true&ms=9000;23&ref=quickSearch&sfmr=false&vc=Car
